Data;Godz.;Dobowa prognoza zapotrzebowania KSE;Rzeczywiste zapotrzebowanie KSE
20190330;9;19950;19327,688
20190330;10;20300;19819,300
20190330;11;20300;19861,813
20190330;12;20300;19688,350
20190330;13;19900;19384,038
20190330;14;19700;19119,738
20190330;15;18800;18418,838
20190330;16;18400;18102,125
20190330;17;18400;17906,538
20190330;18;18700;17996,888
20190330;19;20450;19156,250
20190330;20;20450;20017,700
20190330;21;19850;19535,113
20190330;22;18650;18289,100
20190330;23;17550;17150,888
20190330;24;16350;16045,563
20190331;1;15300;15144,025
20190331;1;14500;14639,600
20190331;2;14300;14209,638
20190331;3;14450;14233,775
20190331;4;14500;14318,450
20190331;5;14600;14216,050
20190331;6;15500;14694,650
20190331;7;16300;15570,413
20190331;8;17100;16313,850
20190331;9;17400;16865,850
20190331;10;17450;16935,988
20190331;11;17400;17030,925
20190331;12;17450;16973,313
20190331;13;16950;16601,750
20190331;14;16350;16228,363
20190331;15;16150;16079,925
20190331;16;16300;16361,550
20190331;17;17200;16648,088
20190331;18;19100;18097,938
20190331;19;18900;18774,000
20190331;20;17800;17979,813
20190331;21;17000;17091,150
20190331;22;15900;15995,775
